tranfer_success,block_index,transaction_index,data-time,data-temp,data-humidity,transfer_time
true,159,70,20.39,39.20,2021-01-30T00:26:00Z
true,173,30,19.89,37.09,2021-01-30T02:13:00Z
true,13,24,24.50,44.79,2021-01-30T04:00:00Z
true,153,58,20.60,37.59,2021-01-30T05:46:00Z
true,113,99,21.29,35.20,2021-01-30T07:26:00Z
true,2,77,25.32,47.66,2021-01-30T09:08:00Z
true,113,40,21.32,38.59,2021-01-30T10:49:00Z
true,126,92,21.10,36.40,2021-01-30T12:33:00Z
true,146,64,20.79,42.50,2021-01-30T14:20:00Z
true,165,66,20.17,39.16,2021-01-30T16:07:00Z
true,37,19,23.00,49.86,2021-01-30T17:49:00Z
true,63,45,22.29,46.36,2021-01-30T19:37:00Z
true,117,23,21.29,42.97,2021-01-30T21:18:00Z
true,116,7,21.29,39.40,2021-01-30T23:04:00Z
true,121,92,21.20,39.40,2021-01-31T00:50:00Z
true,14,19,24.39,38.09,2021-01-31T02:33:00Z
true,13,40,24.50,52.41,2021-01-31T04:13:00Z
true,34,64,23.03,39.70,2021-01-31T05:53:00Z
true,55,32,22.50,43.29,2021-01-31T07:34:00Z
true,104,26,21.50,39.93,2021-01-31T09:15:00Z
true,111,5,21.39,41.50,2021-01-31T10:59:00Z
true,140,44,20.89,39.03,2021-01-31T12:41:00Z
true,23,68,23.60,39.03,2021-01-31T14:28:00Z
true,163,47,20.23,42.83,2021-01-31T16:15:00Z
true,102,92,21.50,37.40,2021-01-31T17:55:00Z
true,13,92,24.42,37.46,2021-01-31T19:40:00Z
true,25,39,23.50,36.23,2021-01-31T21:27:00Z
true,123,41,21.20,41.86,2021-01-31T23:15:00Z
